time,actual_x,actual_y,actual_z,reference_x,reference_y,reference_z,tracking_error,actual_speed,reference_speed,clearance,segment_index
5.663137780997204,1.0319253880916004,1.5421768703178407,2.1043224269650933,1.0286746884420446,1.5325975543191819,2.10382652165407,0.01012799413957591,0.5141558039220964,0.5102747928141927,0.9180746119083998,0
5.668470143020386,1.033575920795683,1.5440031348916243,2.105056498827925,1.0286746884420446,1.5325975543191819,2.10382652165407,0.012474862349021445,0.513745540146266,0.5102747928141927,0.9164240792043172,0
5.673312986997189,1.0352264168600038,1.5458268903582975,2.105789693723689,1.0286746884420446,1.5325975543191819,2.10382652165407,0.014892767435015868,0.5133340439025371,0.5102747928141927,0.9147735831399963,0
5.678293745004339,1.0368768725096131,1.5476481296342814,2.1065220049893356,1.0286746884420446,1.5325975543191819,2.10382652165407,0.017351117289801692,0.5129208961041518,0.5102747928141927,0.913123127490387,0
5.683493449003436,1.038527283975986,1.5494668456563774,2.1072534265889464,1.0352305342446955,1.539812654106978,2.1067571749875826,0.010213630055720303,0.5125061378653437,0.5086840115564969,0.9114727160240141,0
5.688316942017991,1.0401776474899385,1.5512830313162977,2.1079839595939815,1.0352305342446955,1.539812654106978,2.1067571749875826,0.012551831868529614,0.5120901698307205,0.5086840115564969,0.9098223525100617,0
5.693611922994023,1.0418279592895314,1.553096679533257,2.1087136049669266,1.0352305342446955,1.539812654106978,2.1067571749875826,0.014960580437012792,0.5116729917052643,0.5086840115564969,0.9081720407104688,0
5.698577343020588,1.0434782156278346,1.554907783329988,2.1094423561124733,1.0352305342446955,1.539812654106978,2.1067571749875826,0.017409691902231284,0.5112541902724721,0.5086840115564969,0.9065217843721656,0
5.70336967901676,1.0451284127649128,1.5567163357499656,2.110170207056014,1.041784169135027,1.546986511113478,2.109672887304529,0.010300523280302362,0.510833806361382,0.5070715893116424,0.9048715872350874,0
5.708395624009427,1.0467785469603745,1.5585223297920552,2.110897158850394,1.041784169135027,1.546986511113478,2.109672887304529,0.012630034175145764,0.5104122355291761,0.5070715893116424,0.9032214530396256,0
5.713354002014967,1.048428614481645,1.5603257584830312,2.1116232124412764,1.041784169135027,1.546986511113478,2.109672887304529,0.01502956893890697,0.5099894777353596,0.5070715893116424,0.9015713855183551,0
5.718426362000173,1.0500786116121077,1.5621266149534856,2.1123483613043113,1.041784169135027,1.546986511113478,2.109672887304529,0.01746936408159512,0.5095651256227514,0.5070715893116424,0.8999213883878925,0
5.723489629017422,1.0517285346426175,1.5639248923551996,2.1130725995291226,1.0483433686440253,1.5541274186054679,2.1125770395196337,0.010377640407997928,0.5091392197189215,0.5054359610075355,0.8982714653573827,0
5.728494795010192,1.0533783798636802,1.5657205837957537,2.1137959281697722,1.0483433686440253,1.5541274186054679,2.1125770395196337,0.012697972541029645,0.5087121514383913,0.5054359610075355,0.89662162013632,0
